,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_jigsaw_real,loss_g,loss_rf_fake_g,loss_jigsaw_fake
0,0.9916930379746836,0.9833860759493671,1.0,0.9999505537974683,0.9902064363501917,0.954967,0.003111752,3.509513377137325,0.05831348343115233,0.05278736692759943,3.3984125284202995,9.417845392025976,9.417845392025976,3.400213854222358
1,0.9950773558368494,0.9906821378340367,0.9994725738396625,1.0,0.99454964484867,0.9840787,0.0023966506,3.422468059676609,0.027695522215857183,0.015956312146322354,3.3788162323995983,9.949153067190435,9.949153067190435,3.3922279162748956
2,0.988792194092827,0.9812763713080169,0.9963080168776371,0.9990770042194093,0.9880566863085359,0.9736481,0.007468342,3.4210976508096302,0.04969023243090098,0.0361584634764804,3.3352489622333383,10.0745741164131,10.0745741164131,3.378191272920697
3,0.9882647679324894,0.9802215189873418,0.9963080168776371,0.9982529008438819,0.9873861925645671,0.97163963,0.011187018,3.3477906325698403,0.06345612889981231,0.0342330361291981,3.2501014697400827,8.827097167445638,8.827097167445638,3.285932336678485
4,0.9926160337552743,0.9862869198312236,0.9989451476793249,0.9995879483122363,0.9921954307643047,0.9805136,0.003494654,3.239906431753424,0.03934958508538898,0.024797349965552818,3.1757595005920667,9.161636696586125,9.161636696586125,3.2760667529287217
5,0.986418776371308,0.9786392405063291,0.994198312236287,0.9994396097046413,0.985602038271906,0.9712133,0.01143439,3.1881524440105453,0.05517517522679729,0.04651387266822381,3.086463391026364,9.915408605261694,9.915408605261694,3.1758439782299575
6,0.9851002109704642,0.9760021097046413,0.994198312236287,0.9990110759493671,0.9834347752144469,0.96122473,0.014852097,3.2042217395476653,0.08154129445297573,0.0555414895197467,3.067138949527016,8.889420784978425,8.889420784978425,3.1113268906557106
7,0.9845727848101266,0.9746835443037974,0.9944620253164557,0.9976430643459916,0.9833790071740406,0.9639998,0.012113263,3.1573181423959853,0.06656778356029572,0.052696190124961774,3.0380541775297014,8.949873526891073,8.949873526891073,3.087427684526403
8,0.9811445147679325,0.9667721518987342,0.9955168776371308,0.9968720698546647,0.9771307603731341,0.95358485,0.015150096,3.143111874785604,0.09087042809104469,0.06296088166155384,2.989280572923427,8.061688534821137,8.061688534821137,3.0589301505672277
9,0.9807489451476793,0.9672995780590717,0.994198312236287,0.9990770042194093,0.9772186651965286,0.95493174,0.015862811,3.1544522283449457,0.08943699335282694,0.07975976212138229,2.98525547578868,8.913903407406707,8.913903407406707,3.005795525096137
