,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_g
128,0.9704641350210971,0.9641350210970464,0.9767932489451476,0.9983517932489452,0.9662178914457765,0.9430452,0.04228023,0.20865473985295735,0.10654485136595745,0.10210988860358022,6.287207392197621
129,0.9746395921237693,0.9703762306610408,0.9789029535864979,0.9994066455696202,0.9733347591877027,0.9482311,0.043233212,0.14695438976229644,0.07729181068107152,0.06966257920834215,5.878717852544181
130,0.9677830520393811,0.9674753867791843,0.9680907172995781,0.9974452795358649,0.9669017063282728,0.9474893,0.05527573,0.16199133053796763,0.08632084003487617,0.07567049013935499,5.85245616828339
131,0.9678270042194093,0.9636075949367089,0.9720464135021097,0.9987143987341772,0.9667697233475171,0.9428027,0.051259503,0.17382213767587978,0.0910353390122194,0.08278679888307612,5.848424012776668
132,0.9634757383966245,0.9591244725738397,0.9678270042194093,0.9971321202531646,0.9595723369707889,0.9402579,0.053523775,0.196934267826649,0.10243991624131493,0.0944943509577708,5.899858050708529
133,0.9849683544303798,0.9815400843881856,0.9883966244725738,0.9990110759493671,0.9838395092747565,0.95854837,0.038225725,0.11703267957468003,0.058394395034506504,0.058638284144977924,5.603509277734072
134,0.9742879746835443,0.9649261603375527,0.9836497890295358,0.998829773206751,0.9711481577535408,0.94863516,0.0362359,0.15797523724284604,0.08228876569840392,0.07568647157515389,6.290075724637961
135,0.9781118143459916,0.9752109704641351,0.9810126582278481,0.9989286656118144,0.9769890181144146,0.9518277,0.040084895,0.14883949999100202,0.07300999738974197,0.07582950253919284,6.161059832774134
136,0.9798259493670886,0.9786392405063291,0.9810126582278481,0.9992583069620253,0.9795670347388598,0.95919365,0.03942083,0.11737149036617141,0.057415931733256015,0.059955558258591155,5.879720764321114
137,0.9708597046413502,0.9707278481012658,0.9709915611814346,0.998467167721519,0.9685193394780733,0.9522439,0.050290927,0.14311001551551705,0.07492932828326913,0.06818068718087561,6.092899232474058
138,0.9806170886075949,0.9791666666666666,0.9820675105485233,0.9982693829113924,0.9801898583457358,0.95659924,0.039118934,0.11818865984864926,0.059511656765902296,0.05867700278083597,5.870274091068702
139,0.9746835443037974,0.9694092827004219,0.979957805907173,0.9986979166666666,0.9708023068544046,0.95311046,0.043436464,0.1447377406882971,0.07702588524038803,0.06771185572901009,6.105323354403178
140,0.9792545710267229,0.9770569620253164,0.9814521800281295,0.9989121835443038,0.9787401526959227,0.95629436,0.038244188,0.12158654221846381,0.06326390759053124,0.05832263413354928,6.011891218177377
141,0.9753428270042194,0.9736286919831224,0.9770569620253164,0.9989616297468354,0.9741612952410061,0.9536485,0.041977942,0.14098207961462383,0.07137703955547531,0.06960503978588184,6.282124083756394
142,0.977584388185654,0.9725738396624473,0.9825949367088608,0.9986319883966245,0.9759677842183344,0.9570042,0.038149614,0.13338471008788888,0.07030355294962039,0.06308115699583233,6.382448374470578
143,0.9891877637130801,0.9852320675105485,0.9931434599156118,0.9990110759493671,0.9887374056316631,0.96432906,0.025688598,0.10175830186599802,0.0517696247376622,0.04998867727744819,6.204673139354851
144,0.9749472573839663,0.9715189873417721,0.9783755274261603,0.9987803270042194,0.9734679742469154,0.953395,0.039831005,0.14728580285693846,0.07569480755118892,0.071590995273243,6.455687695414708
145,0.978551336146273,0.9750351617440224,0.9820675105485233,0.9996868407172996,0.9774433025314033,0.9592023,0.036883872,0.1138518567546762,0.06140865329255958,0.05244320428110895,6.271071999887877
